縣市,年度,可支配所得,臺灣地區可支配所得,對數成長率,全國對數成長率,相對成長率,相對成長率百分點,縣市首長黨籍,縣市首長黨籍代碼
新竹縣,2000,1021919,891445,0.05360746230490143,0.002686890340863002,0.05092057196403843,5.092057196403843,中國國民黨,KMT
新竹縣,2001,922675,868651,-0.10216045144204777,-0.025902308074623903,-0.07625814336742387,-7.625814336742387,中國國民黨,KMT
新竹縣,2002,949374,875919,0.02852576020435471,0.008332187356849374,0.020193572847505337,2.0193572847505337,中國國民黨,KMT
新竹縣,2003,930761,881662,-0.019800288915936548,0.00653514169686531,-0.026335430612801858,-2.633543061280186,中國國民黨,KMT
新竹縣,2004,975383,891249,0.046827683267899545,0.010815087103630106,0.03601259616426944,3.601259616426944,中國國民黨,KMT
新竹縣,2005,1053182,894574,0.07674112232823305,0.003723777599661915,0.07301734472857113,7.301734472857113,中國國民黨,KMT
新竹縣,2006,957811,913092,-0.09492086421023416,0.020489014913620096,-0.11540987912385425,-11.540987912385425,中國國民黨,KMT
新竹縣,2007,910180,923874,-0.051008090346465806,0.011739056485431831,-0.06274714683189764,-6.274714683189764,中國國民黨,KMT
新竹縣,2008,1063948,913687,0.15609941437843133,-0.011087636668321466,0.1671870510467528,16.71870510467528,中國國民黨,KMT
新竹縣,2009,1011033,887605,-0.05101393708953239,-0.028961237827966002,-0.02205269926156639,-2.205269926156639,中國國民黨,KMT
新竹縣,2010,1052587,889353,0.04027836303557919,0.001967407855257619,0.03831095518032157,3.831095518032157,中國國民黨,KMT
新竹縣,2011,1097918,907988,0.04216471556917689,0.02073693058900794,0.02142778498016895,2.142778498016895,中國國民黨,KMT
新竹縣,2012,1093853,923584,-0.0037093333755322533,0.01703059115868122,-0.020739924534213472,-2.073992453421347,中國國民黨,KMT
